ראש צוות בדיקות תוכנה עם ניסיון בשוק ההון (משרה 28910),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה ראש צוות בדיקות תוכנה עם ניסיון בשוק ההון.
התפקיד כולל ניהול צוות בדיקות בתחום שוק ההון, הובלת מתודולוגיית בדיקות, כתיבת סיכומי בדיקות ועבודה מול גורמים וממשקים מגוונים.
השתלבות בסביבת עבודה מאתגרת ודינאמית.
משרה מלאה, בתל אביב.

דרישות:
ניסיון של שנתיים ומעלה בניהול צוות - חובה.
ניסיון בבדיקות תוכנה - חובה.
ניסיון בעבודה בתחום שוק ההון - חובה.
ניסיון בעבודה על מערכות פיננסיות  - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/r1ecoBdgL,1111111,,
איש/ אשת תקשורת (משרה 28856),no_hyperlink,משרה מלאה,no_hyperlink,"לחברת NESS דרוש/ה איש/ אשת תקשורת.
התפקיד כולל אפיון, תכנון והקמה של פתרונות תקשורת בסביבת ה- Data center וה- WAN.
כמו כן, תחזוקת הרשת הארגונית ותחזוקת פתרונות התקשורת הקיימים. 
העבודה במשרה מלאה, בתל אביב.

דרישות:
הסמכות של Cisco - חובה.
ניסיון של 3 שנים ומעלה בתפקיד איש/ אשת תקשורת - חובה.
ניסיון בעבודה עם פרוטוקולי ניתוב - חובה.
ניסיון בעבודה עם סוגים של איזון עומסים (Round Robin, Source IP, Destination IP) - חובה.
ידע באבטחת מידע - יתרון משמעותי.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/rkhuVruxL,1111111,,
דובר/ת צרפתית? מקומך איתנו! (משרה 29347),no_hyperlink,משמרות,no_hyperlink,"ל- Ness דרוש/ה תומכ/ת בשפה הצרפתית להשתלבות בצוות תמיכה ייחודי.
התמיכה ניתנת במוצרים של לקוחות החברה בחו""ל בצרפתית ובאנגלית.
משרה מלאה במשמרות, בתל אביב.

דרישות:
יכולת התנהלות שוטפת בשפה הצרפתית - חובה. 
יכולת התנהלות שוטפת בשפה האנגלית - חובה.
ניסיון קודם בתפקיד תמיכה טכנית/ שירות - יתרון משמעותי.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/HkVy4SOlL,1111111,,
תומכ/ת טכני/ת (משרה 29669),no_hyperlink,משמרות,no_hyperlink,"חברת NESS מחפשת תומכ/ת טכני/ת.
התפקיד כולל שירותי תמיכה טכנית למערך המחשוב ומתן פתרונות עבור מגוון פניות.
משרה מלאה, בתל אביב.

דרישות:
בוגר/ת קורס בתחום המחשוב או ניסיון כלשהו בתמיכה/ שירות - יתרון משמעותי.
נכונות להשתלב בתפקיד טכנולוגי - חובה.
רעב גדול ללמוד ולהתפתח בתחום.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/HkxDXB_gI,1111111,,
בעל/ת אוריינטציה טכנית ורוצה לפתח את זה?... (משרה 29539),no_hyperlink,משמרות,no_hyperlink,"אם אתם בעלי אוריינטציה טכנית וחושבים על העתיד המקצועי שלכם, זו המשרה בשבילכם/ן.
ל- Ness דרוש/ה תומכ/ת Help Desk להשתלבות בצוות איכותי ומשפחתי. 
התפקיד כולל מתן תמיכה טלפונית פנים ארגונית בסביבה חדשנית.
משרה מלאה, בקרית עתידים.  

אז מה צריך? 
אוריינטציה טכנית ומוטיבציה גבוהה לתחום - חובה.
תעודה בתחום המחשוב  - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/Hyt_fS_eU,1111111,,
בודק/ת תוכנה מנוסה בתחום שוק ההון (משרה 29177),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה בודק/ת תוכנה עם ניסיון בשוק ההון.
התפקיד כולל הרצת בדיקות, ניהול תקלות, כתיבת מסמכי בדיקות ועבודה שוטפת מול צוות הפיתוח.
השתלבות בסביבת עבודה מאתגרת ודינאמית.
משרה מלאה, בתל אביב. 

דרישות:
תואר ראשון/ קורס רלוונטי - חובה. 
ניסיון של שנתיים ומעלה בבדיקות תוכנה - חובה.
ניסיון בעבודה בתחום שוק ההון - חובה.
ניסיון בכתיבה בשפת SQL ברמה של Join ומעלה - חובה. 
ניסיון בעבודה על מערכות פיננסיות  - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/SkY3ZB_x8,1111111,,
תוכניתן/ית FullStack .NET מנוסה (משרה 28151),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה תוכניתן/ית FullStack .NET מנוסה.
התפקיד כולל פיתוח End to End של מערכות בטחוניות בסביבת .NET וממשק לקוח בסביבה טכנולוגית חדשנית.
העבודה הינה מול שותפי תפקיד רבים (הנדסה ותוכנה בעיקר), טומן בחובו אתגר גדול ועניין רב. 
משרה מלאה, בפתח תקווה.

דרישות:
ניסיון של שנתיים ומעלה בפיתוח C#\ .Net - חובה.
ניסיון בפיתוח ב- Angular 2\ React - חובה.
תואר ראשון במדעי המחשב/ הנדסת תוכנה - יתרון משמעותי.
התפקיד דורש סיווג בטחוני - יתרון לבעלי סיווג.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/H1CxWSOlU,1111111,,
PMO (משרה 29234),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה PMO להשתלבות בפרויקטים טכנולוגיים. 
התפקיד כולל תמיכה במנהל הפרויקטים, מעקב ובקרה אחר תכניות עבודה, התקשרויות ורכש. 
אחריות על ניהול סיכונים, לוח זמנים, הקצאת משאבים, השתתפות בוועדות וביצוע משימות אדמיניסטרטיביות. 
השתלבות בסביבת עבודה טכנולוגית, מאתגרת ומעניינת. 
משרה מלאה, באור יהודה. 

דרישות התפקיד:
השכלה רלוונטית - חובה.
ניסיון של שנה לפחות כ- PMO או כאדמיניסטרטור/ית בפרויקטים בתחום מערכות מידע - חובה.
שליטה מלאה בכל תוכנות ה- Office - חובה.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/BJjXlHOe8,1111111,,
הנדסאי/ת אלקטרוניקה למשרה התחלתית בתחום (משרה 29482),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה הנדסאי/ת מכונות/ חשמל/ אלקטרוניקה למשרה התחלתית ומאתגרת בתחום.  
התפקיד כולל: מתן פתרון ראשוני לתקלות טכניות, תפעול ציוד מורכב ומשולב תוכנה וחומרה, הרצות בדיקות חומרה וניתוחן. 
שימוש במכשור מתקדם כגון: Scop, Spectrum analyzer ועוד.
משרה מלאה, בחיפה.

דרישות:
הנדסאי/ת מכונות/ חשמל/ אלקטרוניקה - חובה.  
ניסיון בעבודה עם חומרה - חובה. 
ניסיון כטכנאי/ת מערכות מורכבות (כולל ניסיון צבאי) - חובה.
אנגלית ברמה גבוהה - חובה.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/rJb9AVOxU,1111111,,
מפתח/ת WEB (משרה 29252),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה מפתח/ת NET. בסביבת Web.
העבודה במחלקת חדשנות ובריאות ובמסגרתה פיתוח אתרי הארגון ופיתוח אתרי אינטרנט מתקדמים בצד השרת והלקוח בעולם האינטרנט והמובייל.
משרה מלאה, בתל אביב. 

דרישות:
ניסיון של שנתיים לפחות בפיתוח אפליקציות Web מורכבות בסביבת Asp.net - חובה.
ניסיון בפיתוח צד שרת C#, Asp.Net - חובה.
ניסיון בפיתוח צד לקוח JavaScript, HTML, CSS - חובה.
ידע ב- Angular - חובה.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/BkqORp4xI,1111111,,
נציג/ת תפעול לתחום הרגולציה (משרה 29191),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה נציג/ת תפעול לתחום הרגולציה.
העבודה כוללת מענה במייל לפניות לקוחות, שליחת מסמכים לחתימת לקוחות ובדיקת תקינות המסמכים המתקבלים מהלקוחות. 
בנוסף, עבודה עם מסמכי הבנק (איתור מסמכים בתיקי לקוחות, סריקת מסמכים, קידוד ושליחה למרכז הסליקה), כתיבה ושליחת מכתבים וביצוע דיווחים במערכות הבנק.
משרה מלאה אופציה לשעות נוספות., באשדוד.

דרישות התפקיד:
ניסיון בעבודה עם EXCEL - חובה.
יכולת עבודה ממושכת מול מחשב - חובה. 
תואר ראשון - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/H1sFppNgU,1111111,,
תומכ/ת מערכות מבצעיות (משרה 29572),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה תומכ/ת מערכות מבצעיות.
התפקיד כולל השתלבות בצוות של 8 תומכים המבצעים ניטור, תמיכה, טיפול ותפעול מערכות מבצעיות.
משרה מלאה, במשמרות.

דרישות:
בוגר/ת קורס מחשוב או ניסיון קודם בתמיכה טכנית - חובה.
נכונות לעבודה במשמרות - חובה.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/Bkw63aEeU,1111111,,
בודק/ת הסבות מנוסה (משרה 29537),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה בודק/ת הסבות מנוסה.
התפקיד כולל ביצוע בדיקות ווידוא הסבת נתונים, כתיבה והרצת תסריטי בדיקה מורכבים, ניתוח אפיונים, דיווח ותיעוד תקלות, כתיבת דוחות סיכום ועוד.
משרה מלאה, בתל אביב.

דרישות:
ניסיון של שנתיים ומעלה בבדיקות תוכנה - חובה.
ניסיון בבדיקות הסבת נתונים - חובה. 
ניסיון בעבודה שוטפת על SQL Server וכתיבת שאילתות מורכבות - חובה.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/rJgXhFmg8,1111111,,
ארכיטקט/ית תוכנה (משרה 29538),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה ארכיטקט/ית תוכנה.
התפקיד כולל אחריות על תכנון ואפיון של פתרונות מחשוב, לימוד והכרה של כלל המערכות בארגון ושרטוט מפת ארכיטקטורה פונקציונאלית מצויה.
בנוסף, זיהוי, ייזום ובחינה של פתרונות טכנולוגיים כמענה לצרכים עסקיים של הארגון ועבודה עם ממשקים רבים בארגון.
משרה מלאה, בתל אביב.

דרישות:
השכלה אקדמית רלוונטית - חובה.
ניסיון של 3 שנים ומעלה בארכיטקטורה פונקציונאלית של מערכות מידע - חובה.
ניסיון של 3 שנים ומעלה בתכנון פתרונות טכנולוגיים ופונקציונליים - חובה.
ניסיון של 3 שנים בניתוח מערכות מורכבות - חובה.
היכרות עם מגוון טכנולוגיות ועם מגמות טכנולוגיות חדשות, כולל בעולמות ה-DevOps ,Cloud Open Source - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/BkBlstmeL,1111111,,
מהנדס/ת פיתוח ++C מנוסה (משרה 29410),no_hyperlink,משרה מלאה,no_hyperlink,"ל- Ness דרוש/ה מהנדס/ת פיתוח ++C מנוסה.
התפקיד כולל עבודה בסביבה מורכבת ומאתגרת, תכנון ופיתוח של פונקציות מקצה לקצה,
פיתוח לצד ה- Client והן לצד ה- Server, הכנת מסמכי בדיקות, השתתפות בבדיקות מערכתיות,
התנהלות מול לקוחות באתרים השונים ואל מול גורמים שונים בארגון.
משרה מלאה, בלוד. 

דרישות:
ניסיון של שנתיים לפחות בפיתוח תוכנה בשפות C++, C - חובה.
סביבת עבודה ב- BUILDER ו- Visual Studio - חובה.
ניסיון במערכות Client-Server - חובה.
ניסיון בפרוטוקולי תקשורת וAERODYNAMIC - יתרון.
הכרת מערכות מל""ט - יתרון.
התפקיד דורש סיווג בטחוני - יתרון לבעלי/ות סיווג.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/BJyNuKmxU,1111111,,
בוא/י להצטרף למוקד השירות הפיננסי שלנו! (משרה 29742),no_hyperlink,משרה מלאה,no_hyperlink,"חברת Ness מחפשת אנשי/ נשות שירות להשתלבות בצוות משפחתי ומגובש.
מה כולל התפקיד? מענה לשיחות נכנסות בנושאים פיננסיים, בדגש על הפן השירותי (ללא מכירות).
מה צריך? היכרות בסיסית עם מחשבים, והכי חשוב: תודעת שירות גבוהה, יחסי אנוש מעולים ומוטיבציה לעבוד במקום שהוא הרבה יותר מסתם מקום עבודה!
הכשרה מקיפה ומסודרת - עלינו!

משרה מלאה או חלקית (ישנה גמישות).
העבודה בקרית עתידים, תל אביב.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/HyiVQFXe8,1111111,, 
טכנאי/ת PC (משרה 29503),no_hyperlink,משרה מלאה,no_hyperlink,"ל- Ness דרוש/ה טכנאי/ת מחשבים.
התפקיד כולל מענה פרונטאלי למשתמשים פנים ארגוניים בסביבות Win XP ו- Windows 7.
תמיכה בתקלות חומרה ותוכנה וטיפול בציוד קצה.
משרה מלאה, בכפר סבא. 

דרישות :
ניסיון כטכנאי/ת מחשוב - חובה.
ניסיון בעבודה בסביבת Windows XP ו- Windows 7 - חובה.
הסמכות בתחום המחשוב - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/rJwtGt7x8,1111111,,
טכנאי/ת PC (משרה 29519),no_hyperlink,משרה מלאה,no_hyperlink,"מחפש/ת הזדמנות להשתלב בתחום המחשוב? הגעת למקום הנכון!
נס מעניקה הזדמנות להשתלב בצוות תמיכה פרונטלית בסביבה מאתגרת וטכנולוגית הכוללת עבודה מול אלפי משתמשים, טיפול בתקלות חומרה, ציוד היקפי ועוד. השתלבות בצוות דינאמי ומעשיר.העבודה במשמרות 24/7, באזור השפלה.
למתמידים/ות - מענקים, קורסים והשתלמויות.
אם אתם בעלי/ות קורס מחשוב וניסיון בחומרת מחשוב זו כנראה המשרה בשבילכם/ן.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/B14AZtQlI,1111111,,
אחראי/ת צוות גבייה (משרה 29517),no_hyperlink,משרה מלאה,no_hyperlink,"ל- Ness דרוש/ה אחראי/ת צוות גבייה, לניהול מקצועי של מערך הגבייה וניהול תזרים (לא כולל ניהול הצוות).
התפקיד הינו כחלק מצוות הגבייה של החברה וכולל טיפול בכל מעגל הגבייה אל מול הלקוחות, ביצוע הפקדות תקבולים של לקוחות בבנקים, ביצוע התאמת כרטסות לקוחות, הפנייה לטיפול וביצוע מעקב שוטף אחר פעילות גבייה של עורכי דין, טיפול בשחרור לקוחות חסומים, טיפול בערבויות, הפקת דוחות גיול והפרשה לחומ""ס ועוד. 
המשרה בתל אביב.

דרישות התפקיד:
ניסיון מוכח של 3 שנים מוכח בגבייה בתפקיד דומה בחברה מסחרית (כולל הנהלת חשבונות לקוחות) - חובה.
שליטה במערכת SAP - חובה.
ידע באקסל - חובה.
יחסי אנוש מעולים - חובה .
תעודת הנה""ח סוג 1+2 - יתרון משמעותי.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/HJmtRdQlI,1111111,, 
בוגר/ת תואר במדעי החברה? בוא/י להתחיל קריירה בגיוס טכנולוגי! (משרה 29381),no_hyperlink,משרה מלאה,no_hyperlink,"מה אנחנו מציעים לך? אפשרות להתחיל בעולם הגיוס הטכנולוגי ללא ניסיון קודם בתחום!
אנו מחפשים לצוות המדהים שלנו ב- Ness מתאמ/ת גיוס טכנולוגי למשרה מאתגרת.
התפקיד כולל אחריות על מיון וסינון קו""ח, ביצוע ראיונות טלפוניים, כתיבת חוות דעת, עבודת ממשקים והכי חשוב אפשרויות רבות ומגוונות להתפתח בעולמות המשאב האנושי.
מיקום - קרית עתידים, תל אביב

אז מה חשוב שיהיה לך?
 תואר ראשון במדעי ההתנהגות/ מדעי החברה/ תואר רלוונטי - חובה.
 מוטיבציה אין סופית להכנס לעולם הגיוס הטכנולוגי - חובה.
נכונות לעבודה מעולה בצוות - חובה!
 ניסיון בתחום הגיוס/ מכירות - יתרון.
זמינות למשרה מלאה ושעות נוספות.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/HJbj6umxU,1111111,, 
רפרנט/ית כספים בקרה ותפעול (משרה 29499),no_hyperlink,משרה מלאה,no_hyperlink,"לחברת Ness דרוש/ה רפרנט/ית בקרה ותפעול למחלקת כספים.
התפקיד כולל מעקב דיווחי שעות עובדים ואישורם מול דוחות, הפקת חשבוניות, מעקב קבלת הזמנות והפקת הזמנות רכש, רישום פקודות יומן (הכנסות/ הוצאות),
ניהול ובקרה על פרויקטים, הזמנות ותהליכים פיננסים נוספים.
העבודה הינה מול ממשקים מרובים: עובדי החברה ומנהליה, ספקים ולקוחות. 
המשרה בתל אביב.

דרישות התפקיד:
ניסיון באדמיניסטרציה פיננסית - חובה.
ידע וניסיון מוכח ב- EXCEL ו- OUTLOOK - חובה.
ניסיון בעבודה ב- SAP - יתרון.
בוגר/ת קורסים בתחום הפיננסי - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/ry_Hndmx8,1111111,,
מפתח/ת IOS (משרה 29049),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה מפתח/ת IOS.
העבודה כחלק מצוות פיתוח באגף מערכות מידע הכולל מפתחי IOS , Android ובודקי תוכנה.
התפקיד כולל אחריות על פיתוח אפליקציות IOS , פיתוח מודולים חדשים ותחזוקה של מודולים קיימים בהתאם למסמכי אפיון פונקציונליים ונהלי עבודה.
העבודה במשרה מלאה, בתל אביב.

דרישות:
תואר ראשון במדעי המחשב/ הנדסת תוכנה - חובה.
ניסיון של 3 שנים ומעלה בפיתוח Objective-C, Swift - חובה.
ניסיון של 3 שנים ומעלה ב- Object-oriented design pattern - חובה.
ניסיון בכתיבת Rest APIs, Web services, JSON - חובה.
ניסיון בעבודה עם GIT - חובה.
ניסיון בהטמעת SDKs, APIs חיצוניים - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/Sy9NjOmx8,1111111,,
מהנדס/ת אוטומציה מנוסה (משרה 29459),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה מהנדס/ת אוטומציה מנוסה.
התפקיד כולל פיתוח אוטומציה למערכת ביטחונית מורכבת, כתיבת פקודות תשתית אוטומציה בשיטת KDT מול פקודות תשתית UFT.
הכנת וכתיבת דוחות ALM, בדיקת תקלות באוטומציה וביצוע Debug להרצות אוטומטיות.
משרה מלאה, בלוד.

דרישות:
תואר ראשון במדעי המחשב/ הנדסת תוכנה/ אלקטרוניקה/ אווירונאוטיקה - חובה.
שנתיים ניסיון לפחות בפיתוח תשתית לבדיקות אוטומטיות עם כלי ALM, UFT - חובה.
ניסיון בפיתוח תשתית אוטומציה עבור ALM- API - חובה.
אנגלית ברמה גבוהה - חובה.
ידע בשפות #C ו/ או Visual Studio - יתרון.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/Bkev9dmgL,1111111,,
מנהל/ת מוצר מולטידיסיפלינרי (משרה 29563),no_hyperlink,משרה מלאה,no_hyperlink,"ל-NESS דרוש/ה מנהל/ת מוצר מולטידיסיפלינרי.
התפקיד כולל פיתוח והובלה של מוצר מודיעיני בפן הלוגיסטי, החל משלב האפיון, יישום, ייזום, עיצוב, ייצור והוצאה לפועל עד הנעת תהליכי תמיכה בהטמעתו אצל הלקוח.
העבודה הינה בשיתוף  עם צוותי תוכנה, הנדסה ועוד.
התפקיד דורש ניהול רחב של תהליכים לצד משימות אפיון הכוללות כתיבת מסמכים באנגלית, הצגה ללקוחות ועבודה עם מערכות ניהול משימות ופיתוח.
משרה מלאה, באשדוד. 

דרישות:
ניסיון של 3 שנים בניהול מוצר - חובה.
רקע באפיון והטמעה צרכים מול לקוחות פוטנציאלים, ביצוע של מחקר וניתוח צרכים - חובה.
היכרות עם עולמות המודיעין/ מבצעי/ מערכות מבוססות RF - חובה.
אנגלית ברמה גבוהה (חובה) כתיבה ושיחה - חובה.
נכונות לנסיעות לחו""ל - חובה.
היכרות עם עולמות UI ו- UX - יתרון משמעותי.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/S1gSK_7x8,1111111,,
תומכ/ת Help Desk (משרה 29484),no_hyperlink,משרה מלאה,no_hyperlink,"ל- Ness דרוש/ה תומכ/ת Help Desk. 
במסגרת התפקיד תמיכה טלפונית במשתמשים פנים ארגוניים, תמיכה בתקלות תוכנה ומערכות ייעודיות של הארגון, עבודה עם מערכות הפעלה, יישומי Office ועוד. 
משרה מלאה, באזור השרון. 
            
דרישות:
בוגר/ת קורס בתחום המחשוב/ ניסיון קודם בתמיכה טכנית - חובה.
ידע ב- Active Directory ושרת דואר - יתרון משמעותי.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/SkUCvO7lL,1111111,,
Technical Support Engineer (משרה 29631),no_hyperlink,משרה מלאה,no_hyperlink,"Ness is looking for a Technical Support Engineer for a job located in Herzliya.
The job contains Tier 2 support for a global customer through email, telephone and chat.
Full-time position in shifts.

Work Requirements:
Experience as a technical support engineer - A must.
Fluent English - A must.
Experience with SQL -  An advantage.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/ByVcTeGeU,1111111,,
תוכניתן/ית ABAP (משרה 29573),no_hyperlink,משרה מלאה,no_hyperlink,"ל- NESS דרוש/ה תוכניתן/ית ABAP. 
התפקיד כולל פיתוח בשפת ה- ABAP, למגוון המודולים ב- SAP.
משרה מלאה, בתל אביב. 

דרישות התפקיד:
ניסיון של שנה בפיתוח ABAP - חובה.
היכרות ופיתוח המודולים המרכזיים ב- SAP, כגון: HR, CO, SD, MM, FI - חובה.",no_hyperlink,לפרטי המשרה המלאים,https://linkatch.com/r/companies/ness/jobs/By-F-aukU,1111111,,
